#Passos_total= 100000
#Episodio= 2619
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Beta= -100
#Exploraçao= 0.15

#x = [450 465 480 495 510 525 540 555 570 585 600 615 630 645 660 675 690 705 720 735 750 765 780 795 810 825 840 855 870 885 900 915 930 945 960 ];
#y = [15 17 19 21 23 25 27 29 31 33 35 37 39 ];
#z = [
152.957 332.623 408.588 267.686 597.318 864.903 1353.59 966.762 501.664 857.441 731.21 539.491 306.647 728.127 766.256 304.313 297.404 194.942 220.684 78.5151 64.9424 64.3063 -132.3 -195.732 -292.641 -415.881 -479.054 -562.579 -593.97 -605.958 -642.768 -639.794 -647.14 -668.337 -696.212 
268.935 301.309 663.94 439.015 804.328 636.63 1614.5 1008.8 1658.65 1663.11 1212.13 972.797 479.486 1076.78 1170.88 657.518 780.587 452.283 622.948 293.946 228.544 400.117 134.163 -62.0655 -231.752 -324.966 -413.81 -497.934 -567.187 -613.896 -614.909 -620.755 -635.248 -650.255 -681.05 
547.279 928.543 988.242 1216.92 1512.22 1599.08 1783.73 1760.77 1814.46 1895.91 1728.1 1535.24 1285.23 1542.41 1498.09 581.561 1165.45 360.61 936.705 430.673 475.145 564.202 203.986 -66.781 -135.509 -123.039 -287.258 -420.385 -508.331 -581.71 -613.231 -608.438 -641.512 -667.428 -679.731 
650.054 1175.48 1406.55 1447.9 1665.35 1721.4 1822.53 1866.58 1884.34 1975.28 1917.51 1833.17 1836.02 2011.06 1814.98 1601.01 1560.23 1031.62 1206.75 675.425 578.498 884.969 453.38 361.833 127.982 96.6048 -136.261 -340.693 -425.558 -472.236 -552.688 -583.647 -610.541 -650.18 -650.471 
240.759 356.815 899.356 1240.56 1494.03 1464.87 1647.25 1913.53 1951.48 2004.13 2034.96 2086.3 1888.64 2273.57 2135.31 1922.38 1822.61 1513.56 1461.31 706.623 834.01 1094.49 695.365 805.991 514.336 429.788 181.313 -125.662 -282.535 -278.416 -439.427 -523.512 -565.907 -618.479 -645.39 
152.575 602.088 907.914 1175.73 1280.14 635.789 1142.74 1779.63 1979.47 1981.1 2114 2307.67 2341.27 2322.16 2252.13 2200.45 2033.8 1638.9 1710.67 503.02 1323.06 1293.6 1107.26 1124.18 940.653 648.622 257.904 116.687 -34.9071 -80.5179 -323.288 -379.679 -500.092 -555.438 -569.392 
292.849 429.876 732.796 633.302 525.666 876.934 1368.88 1621.66 1921.26 1699.22 1816.04 2203.21 2174.98 2187.51 2213.76 2186.23 2170.81 2117.01 2003.78 1847.34 1636.29 1580.75 1522.53 1335.55 1057.05 644.933 606.444 403.351 268.734 130.903 -123.759 -162.093 -339.321 -414.354 -464.049 
40.9763 134.252 520.383 105.062 363.438 970.115 1287.84 1538.35 1758.62 1193.82 1733.72 1979.85 1821.81 742.331 972.994 1957.13 1924.74 1920.21 1951.92 1861.43 1765.7 1636.72 1532.21 1314.32 937.128 786.933 754.012 546.759 465.745 410.18 92.1304 120.098 -121.542 -267.752 -337.318 
-182.634 -148.703 225.761 -62.9329 321.03 804.959 704.646 1337.26 1226.42 779.653 1403.22 1873.28 1491.82 514.439 381.009 1265.91 1702.58 1744.78 1667.06 1632.11 1572 1579 1299.98 487.264 847.727 820.449 872.697 814.811 639.017 616.999 424.178 277.943 99.3062 -45.8646 -114.671 
-313.102 -287.427 -98.9785 -150.456 126.563 544.903 629.307 1096.52 587.392 570.73 1220.65 1744.98 1572.35 856.295 950.957 1264.91 1511.71 1542.81 992.903 713.826 1346.24 1365.02 630.497 677.575 817.879 899.046 851.932 856.56 833.533 770.43 611.95 468.701 305.524 189.224 26.2385 
-420.21 -376.228 -267.809 -248.959 9.27509 233.708 503.917 869.818 327.769 617.105 1168.92 1487.47 1227 532.278 691.762 629.785 1219.24 1301.87 275.732 198.402 857.938 1028.52 583.134 481.476 721.465 797.622 799.447 815.039 753.484 546.535 442.591 383.433 405.49 228.635 61.1076 
-465.445 -427.214 -388.734 -333.396 -268.787 -77.8812 216.284 434.754 235.875 748.276 979.045 761.476 845.225 317.058 427.34 320.409 818.352 998.974 600.644 176.976 382.524 496.976 339.104 320.623 516.883 520.594 718.015 552.561 403.441 417.925 402.355 484.273 375.648 364.226 96.3188 
-486.895 -455.437 -423.79 -352.203 -321.422 -217.219 -7.8609 55.1549 238.573 472.315 343.773 147.35 415.789 111.914 164.623 79.813 163.274 216.762 134.487 -49.1707 -6.07214 -4.24674 -23.1887 113.583 162.428 70.2125 373.244 258.356 84.0706 226.139 469.005 599.137 459.353 423.308 161.557 
