#Passos_total= 100000
#Episodio= 2597
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Beta= -100
#Exploraçao= 0.15

#x = [450 465 480 495 510 525 540 555 570 585 600 615 630 645 660 675 690 705 720 735 750 765 780 795 810 825 840 855 870 885 900 915 930 945 960 ];
#y = [15 17 19 21 23 25 27 29 31 33 35 37 39 ];
#z = [
180.163 378.005 384.314 660.407 926.169 807.911 652.006 907.996 1100.73 712.032 348.772 997.43 1453.89 1089.63 434.721 254.84 810.639 218.218 296.164 257.326 212.148 394.165 216.55 -96.892 -298.548 -342.574 -407.493 -507.693 -516.924 -552.943 -568.034 -555.52 -619.705 -641.639 -675.895 
518.051 719.727 755.493 743.907 1213.69 1302.45 1347.08 1548 1420.94 1195.3 310.556 586.586 1706.24 942.398 306.205 317.685 1192.93 607.986 1012.33 1048.51 762.524 625.273 346.42 98.6979 -131.795 -326.83 -415.878 -410.403 -501.302 -550.125 -567.065 -588.74 -638.1 -648.568 -655.214 
846.685 1100.61 1307.06 1362.05 1443.95 1440.78 1473.82 1545.56 1559.24 1271.93 602.604 1036.5 1858.84 1170.48 984.01 601.693 1539.27 1069.36 1375.34 1227.97 821.887 245.589 0.562162 -29.5605 -123.823 -266.247 -350.174 -377.787 -458.184 -520.695 -541.642 -557.262 -590.028 -622.068 -647.985 
551.139 433.067 608.886 1279.81 1380.21 1448.82 1412.63 1569.96 1813.67 1593.94 1541.16 1976.21 1956.77 1844.12 1731 1682.54 1757.86 1273.6 1609.31 1460.6 968.649 388.045 456.853 361.471 67.1574 -106.091 -308.206 -217.068 -349.65 -478.144 -465.488 -484.34 -553.463 -585.852 -636.58 
383.078 407.359 880.606 1330.28 1429.94 1495.98 1519.42 1539.75 1563.15 1352.9 2118.3 1987.56 1995.84 2002.21 2145.73 2042.44 1814.31 1845.77 1703.35 1359.21 603.507 570.536 940.477 666.656 254.01 230.46 -177.484 39.4745 -238.078 -384.037 -333.168 -402.665 -520.547 -581.007 -541.652 
-1.36115 190.848 575.388 1037.74 1304.14 1381.6 1548.54 1512.83 1513.02 1994.78 2011.7 2016.91 2046.43 2154.13 2104.06 2059.35 2012.39 1957.68 1171.15 547.496 556.329 1116.58 1222.8 620.706 832.608 580.743 14.3465 337.383 -25.2929 -98.1963 -107.165 -277.565 -433.764 -499.774 -482.994 
212.586 480.692 698.255 956.387 1069.06 986.446 1336.58 1103.98 1900.49 1988.73 2029.69 1964.54 2003.46 2021.67 2018.81 2121.91 2086.49 2018.58 1561.12 1120.02 1529.68 1611.51 1468.36 1348.44 1107.76 443.201 209.039 593.521 247.715 135.133 39.8388 -171.05 -287.952 -406.552 -402.365 
44.2954 147.568 147.571 723.347 635.416 447.889 566.716 843.379 1446.32 1843.44 1952.48 1929.56 1783.22 1851.9 1893.47 1979.75 1991.62 1988.74 1946.71 1885.23 1786.35 1726.82 1661.04 1553.58 1106.63 415.295 678.265 780.043 703.885 406.339 246.846 52.4242 -131.474 -290.016 -295.008 
-188.898 -177.509 -205.391 373.908 293.991 125.592 79.0197 400.964 1415.94 1744.78 1744.48 1393.84 857.843 1442.91 1788.16 1745.36 1633.6 1849.58 1860.84 1267.77 1416.77 1564.13 1619.27 1575.85 1110.27 699.235 1000.12 1009.95 894.983 517.613 495.092 227.323 49.3756 -120.574 -135.663 
-313.365 -332.455 -273.227 60.1593 -59.237 -64.4748 195.707 768.031 1137.8 1501.62 1543.24 1208.88 545.999 1031.55 1640.02 1184.29 728.787 1598.68 1669.74 969.625 728.408 985.348 1446.29 1521.28 1433.19 1280.44 1167.8 1042.02 972.498 832.996 607.131 536.325 175.587 48.9451 14.7257 
-373.982 -407.607 -340.206 -241.933 -145.078 31.4194 460.405 684.674 1071.38 1332.26 1300.58 1004.25 424.567 763.721 1416.21 1155.49 546.678 1231.68 1413 1067.29 584.964 508.137 1155.48 1096.71 1124.2 1012.24 1034.85 872.767 843.782 672.515 413.519 299.66 313.857 298.196 184.656 
-420.788 -473.563 -412.686 -331.003 -169.254 88.6956 390.541 697.319 906.75 957.896 893.954 776.381 420.4 110.945 1036.28 858.662 390.324 635.522 776.118 401.486 115.319 212.291 734.065 574.788 672.492 175.8 780.895 662.61 443.585 253.811 335.749 442.062 515.349 446.378 208.534 
-429.368 -437.926 -446.89 -395.906 -279.671 -94.3736 121.205 302.261 492.401 345.451 403.098 172.709 177.036 57.4954 341.777 299.186 107.07 153.344 464.206 31.3997 10.905 -44.2089 230.529 92.8807 191.011 203.404 445.617 461.925 18.1204 336.523 398.964 447.573 438.582 467.081 362.499 
