#Passos_total= 100000
#Episodio= 2597
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Exploraçao= 0.15

#p2_value p1_value Qvalue2p 
15 450  180.163
15 465  378.005
15 480  384.314
15 495  660.407
15 510  926.169
15 525  807.911
15 540  652.006
15 555  907.996
15 570  1100.73
15 585  712.032
15 600  348.772
15 615  997.43
15 630  1453.89
15 645  1089.63
15 660  434.721
15 675  254.84
15 690  810.639
15 705  218.218
15 720  296.164
15 735  257.326
15 750  212.148
15 765  394.165
15 780  216.55
15 795  -96.892
15 810  -298.548
15 825  -342.574
15 840  -407.493
15 855  -507.693
15 870  -516.924
15 885  -552.943
15 900  -568.034
15 915  -555.52
15 930  -619.705
15 945  -641.639
15 960  -675.895
17 450  518.051
17 465  719.727
17 480  755.493
17 495  743.907
17 510  1213.69
17 525  1302.45
17 540  1347.08
17 555  1548
17 570  1420.94
17 585  1195.3
17 600  310.556
17 615  586.586
17 630  1706.24
17 645  942.398
17 660  306.205
17 675  317.685
17 690  1192.93
17 705  607.986
17 720  1012.33
17 735  1048.51
17 750  762.524
17 765  625.273
17 780  346.42
17 795  98.6979
17 810  -131.795
17 825  -326.83
17 840  -415.878
17 855  -410.403
17 870  -501.302
17 885  -550.125
17 900  -567.065
17 915  -588.74
17 930  -638.1
17 945  -648.568
17 960  -655.214
19 450  846.685
19 465  1100.61
19 480  1307.06
19 495  1362.05
19 510  1443.95
19 525  1440.78
19 540  1473.82
19 555  1545.56
19 570  1559.24
19 585  1271.93
19 600  602.604
19 615  1036.5
19 630  1858.84
19 645  1170.48
19 660  984.01
19 675  601.693
19 690  1539.27
19 705  1069.36
19 720  1375.34
19 735  1227.97
19 750  821.887
19 765  245.589
19 780  0.562162
19 795  -29.5605
19 810  -123.823
19 825  -266.247
19 840  -350.174
19 855  -377.787
19 870  -458.184
19 885  -520.695
19 900  -541.642
19 915  -557.262
19 930  -590.028
19 945  -622.068
19 960  -647.985
21 450  551.139
21 465  433.067
21 480  608.886
21 495  1279.81
21 510  1380.21
21 525  1448.82
21 540  1412.63
21 555  1569.96
21 570  1813.67
21 585  1593.94
21 600  1541.16
21 615  1976.21
21 630  1956.77
21 645  1844.12
21 660  1731
21 675  1682.54
21 690  1757.86
21 705  1273.6
21 720  1609.31
21 735  1460.6
21 750  968.649
21 765  388.045
21 780  456.853
21 795  361.471
21 810  67.1574
21 825  -106.091
21 840  -308.206
21 855  -217.068
21 870  -349.65
21 885  -478.144
21 900  -465.488
21 915  -484.34
21 930  -553.463
21 945  -585.852
21 960  -636.58
23 450  383.078
23 465  407.359
23 480  880.606
23 495  1330.28
23 510  1429.94
23 525  1495.98
23 540  1519.42
23 555  1539.75
23 570  1563.15
23 585  1352.9
23 600  2118.3
23 615  1987.56
23 630  1995.84
23 645  2002.21
23 660  2145.73
23 675  2042.44
23 690  1814.31
23 705  1845.77
23 720  1703.35
23 735  1359.21
23 750  603.507
23 765  570.536
23 780  940.477
23 795  666.656
23 810  254.01
23 825  230.46
23 840  -177.484
23 855  39.4745
23 870  -238.078
23 885  -384.037
23 900  -333.168
23 915  -402.665
23 930  -520.547
23 945  -581.007
23 960  -541.652
25 450  -1.36115
25 465  190.848
25 480  575.388
25 495  1037.74
25 510  1304.14
25 525  1381.6
25 540  1548.54
25 555  1512.83
25 570  1513.02
25 585  1994.78
25 600  2011.7
25 615  2016.91
25 630  2046.43
25 645  2154.13
25 660  2104.06
25 675  2059.35
25 690  2012.39
25 705  1957.68
25 720  1171.15
25 735  547.496
25 750  556.329
25 765  1116.58
25 780  1222.8
25 795  620.706
25 810  832.608
25 825  580.743
25 840  14.3465
25 855  337.383
25 870  -25.2929
25 885  -98.1963
25 900  -107.165
25 915  -277.565
25 930  -433.764
25 945  -499.774
25 960  -482.994
27 450  212.586
27 465  480.692
27 480  698.255
27 495  956.387
27 510  1069.06
27 525  986.446
27 540  1336.58
27 555  1103.98
27 570  1900.49
27 585  1988.73
27 600  2029.69
27 615  1964.54
27 630  2003.46
27 645  2021.67
27 660  2018.81
27 675  2121.91
27 690  2086.49
27 705  2018.58
27 720  1561.12
27 735  1120.02
27 750  1529.68
27 765  1611.51
27 780  1468.36
27 795  1348.44
27 810  1107.76
27 825  443.201
27 840  209.039
27 855  593.521
27 870  247.715
27 885  135.133
27 900  39.8388
27 915  -171.05
27 930  -287.952
27 945  -406.552
27 960  -402.365
29 450  44.2954
29 465  147.568
29 480  147.571
29 495  723.347
29 510  635.416
29 525  447.889
29 540  566.716
29 555  843.379
29 570  1446.32
29 585  1843.44
29 600  1952.48
29 615  1929.56
29 630  1783.22
29 645  1851.9
29 660  1893.47
29 675  1979.75
29 690  1991.62
29 705  1988.74
29 720  1946.71
29 735  1885.23
29 750  1786.35
29 765  1726.82
29 780  1661.04
29 795  1553.58
29 810  1106.63
29 825  415.295
29 840  678.265
29 855  780.043
29 870  703.885
29 885  406.339
29 900  246.846
29 915  52.4242
29 930  -131.474
29 945  -290.016
29 960  -295.008
31 450  -188.898
31 465  -177.509
31 480  -205.391
31 495  373.908
31 510  293.991
31 525  125.592
31 540  79.0197
31 555  400.964
31 570  1415.94
31 585  1744.78
31 600  1744.48
31 615  1393.84
31 630  857.843
31 645  1442.91
31 660  1788.16
31 675  1745.36
31 690  1633.6
31 705  1849.58
31 720  1860.84
31 735  1267.77
31 750  1416.77
31 765  1564.13
31 780  1619.27
31 795  1575.85
31 810  1110.27
31 825  699.235
31 840  1000.12
31 855  1009.95
31 870  894.983
31 885  517.613
31 900  495.092
31 915  227.323
31 930  49.3756
31 945  -120.574
31 960  -135.663
33 450  -313.365
33 465  -332.455
33 480  -273.227
33 495  60.1593
33 510  -59.237
33 525  -64.4748
33 540  195.707
33 555  768.031
33 570  1137.8
33 585  1501.62
33 600  1543.24
33 615  1208.88
33 630  545.999
33 645  1031.55
33 660  1640.02
33 675  1184.29
33 690  728.787
33 705  1598.68
33 720  1669.74
33 735  969.625
33 750  728.408
33 765  985.348
33 780  1446.29
33 795  1521.28
33 810  1433.19
33 825  1280.44
33 840  1167.8
33 855  1042.02
33 870  972.498
33 885  832.996
33 900  607.131
33 915  536.325
33 930  175.587
33 945  48.9451
33 960  14.7257
35 450  -373.982
35 465  -407.607
35 480  -340.206
35 495  -241.933
35 510  -145.078
35 525  31.4194
35 540  460.405
35 555  684.674
35 570  1071.38
35 585  1332.26
35 600  1300.58
35 615  1004.25
35 630  424.567
35 645  763.721
35 660  1416.21
35 675  1155.49
35 690  546.678
35 705  1231.68
35 720  1413
35 735  1067.29
35 750  584.964
35 765  508.137
35 780  1155.48
35 795  1096.71
35 810  1124.2
35 825  1012.24
35 840  1034.85
35 855  872.767
35 870  843.782
35 885  672.515
35 900  413.519
35 915  299.66
35 930  313.857
35 945  298.196
35 960  184.656
37 450  -420.788
37 465  -473.563
37 480  -412.686
37 495  -331.003
37 510  -169.254
37 525  88.6956
37 540  390.541
37 555  697.319
37 570  906.75
37 585  957.896
37 600  893.954
37 615  776.381
37 630  420.4
37 645  110.945
37 660  1036.28
37 675  858.662
37 690  390.324
37 705  635.522
37 720  776.118
37 735  401.486
37 750  115.319
37 765  212.291
37 780  734.065
37 795  574.788
37 810  672.492
37 825  175.8
37 840  780.895
37 855  662.61
37 870  443.585
37 885  253.811
37 900  335.749
37 915  442.062
37 930  515.349
37 945  446.378
37 960  208.534
39 450  -429.368
39 465  -437.926
39 480  -446.89
39 495  -395.906
39 510  -279.671
39 525  -94.3736
39 540  121.205
39 555  302.261
39 570  492.401
39 585  345.451
39 600  403.098
39 615  172.709
39 630  177.036
39 645  57.4954
39 660  341.777
39 675  299.186
39 690  107.07
39 705  153.344
39 720  464.206
39 735  31.3997
39 750  10.905
39 765  -44.2089
39 780  230.529
39 795  92.8807
39 810  191.011
39 825  203.404
39 840  445.617
39 855  461.925
39 870  18.1204
39 885  336.523
39 900  398.964
39 915  447.573
39 930  438.582
39 945  467.081
39 960  362.499
