#Passos_total= 50000
#Episodio= 1274
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Beta= -100
#Exploraçao= 0.15

#x = [450 465 480 495 510 525 540 555 570 585 600 615 630 645 660 675 690 705 720 735 750 765 780 795 810 825 840 855 870 885 900 915 930 945 960 ];
#y = [15 17 19 21 23 25 27 29 31 33 35 37 39 ];
#z = [
43.2725 263.771 247.668 486.951 676.45 650.991 234.324 475.703 940.327 586.758 235.72 724.093 947.686 670.586 272.82 66.8893 289.412 102.608 21.5823 118.369 -2.41175 84.0519 -53.4512 -158.068 -231.487 -255.922 -294.591 -332.748 -344.666 -376.158 -365.851 -382.93 -416.448 -389.631 -409.628 
248.866 435.701 275.691 398.787 748.647 1022.64 1320.68 991.726 1451.87 960.412 157.725 298.331 1317.8 512.654 152.671 99.6685 702.581 225.518 367.705 864.882 602.402 304.274 13.9868 -135.005 -234.66 -257.525 -304.398 -360.62 -351.603 -359.715 -363.217 -393.008 -401.305 -419.343 -446.664 
483.312 698.064 877.204 1081.86 947.826 1312.6 1561.4 1420.8 888.323 214.284 334.951 581.395 1661.72 515.116 296.67 151.799 1165.67 678.587 913.832 1104.83 428.742 86.3297 -35.7088 -120.473 -154.55 -249.833 -283.78 -329.247 -332.97 -362.105 -378.228 -376.021 -406.258 -385.693 -425.051 
275.84 240.863 469.938 1276.83 1385.53 1550.12 1539.65 1552.29 800.022 336.301 1104.7 1612.43 1775.8 1458.64 1018.22 1022.06 1486.61 637.694 1401.19 1284.23 520.209 98.3102 20.9144 -54.2184 -30.4519 -182.979 -261.798 -259.138 -285.72 -346.879 -350.391 -378.835 -381.726 -368.088 -378.09 
198.46 99.8311 180.309 584.396 1380.93 1579.86 1524.21 1517.8 127.844 405.647 951.89 1751.38 1841.68 1792.39 1724.53 1833.5 1836.98 1768.99 1515.53 1073.48 305.551 104.087 592.255 186.327 167.445 -104.549 -189.672 -194.301 -219.882 -291.966 -291.677 -330.727 -385.562 -358.461 -366.675 
-7.63214 -40.6879 80.3718 554.614 1142.54 1173.69 1423.02 1018.37 491.623 1395.09 1732.7 1799.94 1831.81 1905.62 2057.82 1883.27 1925.69 1671.12 679.293 202.296 361.015 443.392 952.51 417.057 482.125 132.553 -71.0243 40.5336 -105.619 -177.584 -197.091 -248.106 -327.761 -323.386 -326.834 
-47.6397 -21.1949 277.721 602.896 783.716 366.956 1228.88 376.473 1661.97 1720.06 1743.23 1768.94 1717.77 1089.99 1847.82 1820.71 1883.7 1642.7 624.404 88.4968 831.459 1172.86 1113.75 1020.4 764.732 177.262 71.324 353.165 178.652 17.5175 -74.8078 -134.591 -266.72 -266.28 -241.81 
-92.2936 -146.284 -65.3564 159.542 193.887 58.1938 283.05 207.775 669.966 1621.09 1708.41 1783.03 565.59 1251.01 1817.64 1785.1 1757.82 1639.68 1474.17 567.148 973.86 1291.49 1220.98 1140.03 574.256 -3.87722 454.609 524.296 467.104 232.723 192.113 64.0708 -137.468 -224.804 -225.918 
-202.823 -218.087 -205.391 -87.0319 -30.5352 37.105 93.2177 224.684 692.689 1389.32 1655.57 935.464 297.968 1206.1 1697.17 1258.09 1264.79 1458.68 1218.5 391.814 347.274 1133.49 1155.03 1076.04 537.047 377.779 745.615 586.511 534.34 215.038 378.857 42.015 -70.5525 -162.219 -173.868 
-227.969 -286.52 -231.814 -176.387 -144.731 -86.5823 5.53136 284.818 660.582 1015.47 1444.55 981.449 126.006 627.183 1469.86 855.793 324.023 1294.32 1194.15 581.015 133.781 513.754 1115.55 1039.55 936.514 779.794 821.848 754.137 660.296 593.353 506.039 229.987 98.3795 -69.9244 -103.771 
-284.666 -310.891 -302.923 -221.257 -207.791 -148.89 -39.6242 258.525 826.391 996.688 1310.76 805.914 194.444 493.747 1190.89 935.036 417.149 774.297 908.739 519.75 172.429 192.917 993.385 924.522 634.187 319.583 777.62 701.207 669.16 512.826 120.992 125.601 7.50492 181.656 61.9332 
-261.922 -289.947 -334.807 -283.16 -275.262 -199.108 -3.44481 237.456 564.976 686.591 583.33 406.436 123.834 110.945 489.426 556.039 150.353 199.298 425.114 37.3347 40.543 71.03 405.916 471.367 276.874 87.4089 538.125 647.812 410.694 76.2681 15.8594 205.784 355.483 263.877 117.965 
-286.468 -302.561 -282.067 -274.205 -268.092 -138.125 -86.954 53.0074 253.146 101.688 135.217 81.1226 -51.9636 -15.9728 -1.30445 201.334 34.3207 -9.38957 117.612 -66.0731 -40.1082 -49.6211 -13.4727 8.1567 10.3778 -2.7926 160.083 392.25 29.9892 52.657 274.202 520.183 409.172 352.851 332.884 
