#Passos_total= 539000
#Episodio= 14188
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Exploraçao= 0.15

#p2_value p1_value Qvalue2p 
15 450  926.389
15 465  1083.04
15 480  1226.03
15 495  1256.5
15 510  1404.18
15 525  1363.86
15 540  1377.85
15 555  1517.93
15 570  1551.58
15 585  1590.79
15 600  1535.41
15 615  1557.03
15 630  1542.98
15 645  1489.05
15 660  1259.34
15 675  1276.76
15 690  1262.38
15 705  1083.24
15 720  1081.83
15 735  892.051
15 750  756.457
15 765  661.958
15 780  315.207
15 795  82.2721
15 810  101.32
15 825  -106.316
15 840  -241.071
15 855  -416.495
15 870  -604.913
15 885  -724.486
15 900  -840.804
15 915  -936.407
15 930  -1011.97
15 945  -1115.28
15 960  -1134.65
17 450  1091.49
17 465  1168.62
17 480  1295.89
17 495  1441.37
17 510  1528.74
17 525  1484.93
17 540  1610.6
17 555  1592.47
17 570  1592.83
17 585  1668.39
17 600  1626.91
17 615  1673.22
17 630  1640.54
17 645  1588.69
17 660  1502.05
17 675  1502.66
17 690  1408.62
17 705  1278.55
17 720  1283.46
17 735  1114.68
17 750  911.871
17 765  722.089
17 780  530.138
17 795  351.616
17 810  298.915
17 825  -61.6552
17 840  -182.873
17 855  -376.598
17 870  -499.652
17 885  -632.987
17 900  -765.319
17 915  -834.41
17 930  -915.154
17 945  -1040.69
17 960  -1108.81
19 450  1091.31
19 465  1238.36
19 480  1387.91
19 495  1450.97
19 510  1536.71
19 525  1619.27
19 540  1739.03
19 555  1646.93
19 570  1669.37
19 585  1748.65
19 600  1741.94
19 615  1789.07
19 630  1768.31
19 645  1700.69
19 660  1736.78
19 675  1651.11
19 690  1559.78
19 705  1517.27
19 720  1444.45
19 735  1306.08
19 750  1062.81
19 765  909.099
19 780  750.567
19 795  538.064
19 810  474.916
19 825  155.625
19 840  -2.39904
19 855  -166.319
19 870  -290.119
19 885  -464.292
19 900  -613.529
19 915  -698.94
19 930  -779.741
19 945  -911.008
19 960  -940.954
21 450  1053.2
21 465  1167.8
21 480  1296.75
21 495  1428.51
21 510  1561.2
21 525  1630.28
21 540  1790.67
21 555  1612.68
21 570  1902.33
21 585  1777.72
21 600  1831.23
21 615  1827.16
21 630  1838.34
21 645  1796.96
21 660  1819.44
21 675  1760.43
21 690  1669.28
21 705  1644.5
21 720  1580.55
21 735  1462.95
21 750  1386.31
21 765  1091.35
21 780  937.225
21 795  797.981
21 810  726.619
21 825  422.945
21 840  219.764
21 855  101.911
21 870  -96.2881
21 885  -321.65
