#Passos_total= 539000
#Episodio= 14188
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Beta= -100
#Exploraçao= 0.15

#x = [450 465 480 495 510 525 540 555 570 585 600 615 630 645 660 675 690 705 720 735 750 765 780 795 810 825 840 855 870 885 900 915 930 945 960 ];
#y = [15 17 19 21 23 25 27 29 31 33 35 37 39 ];
#z = [
926.389 1083.04 1226.03 1256.5 1404.18 1363.86 1377.85 1517.93 1551.58 1590.79 1535.41 1557.03 1542.98 1489.05 1259.34 1276.76 1262.38 1083.24 1081.83 892.051 756.457 661.958 315.207 82.2721 101.32 -106.316 -241.071 -416.495 -604.913 -724.486 -840.804 -936.407 -1011.97 -1115.28 -1134.65 
1091.49 1168.62 1295.89 1441.37 1528.74 1484.93 1610.6 1592.47 1592.83 1668.39 1626.91 1673.22 1640.54 1588.69 1502.05 1502.66 1408.62 1278.55 1283.46 1114.68 911.871 722.089 530.138 351.616 298.915 -61.6552 -182.873 -376.598 -499.652 -632.987 -765.319 -834.41 -915.154 -1040.69 -1108.81 
1091.31 1238.36 1387.91 1450.97 1536.71 1619.27 1739.03 1646.93 1669.37 1748.65 1741.94 1789.07 1768.31 1700.69 1736.78 1651.11 1559.78 1517.27 1444.45 1306.08 1062.81 909.099 750.567 538.064 474.916 155.625 -2.39904 -166.319 -290.119 -464.292 -613.529 -698.94 -779.741 -911.008 -940.954 
1053.2 1167.8 1296.75 1428.51 1561.2 1630.28 1790.67 1612.68 1902.33 1777.72 1831.23 1827.16 1838.34 1796.96 1819.44 1760.43 1669.28 1644.5 1580.55 1462.95 1386.31 1091.35 937.225 797.981 726.619 422.945 219.764 101.911 -96.2881 -321.65 -372.579 -501.445 -635.774 -798.837 -812.29 
878.293 1051.46 1238.31 1401.07 1572.68 1676.7 1872.38 1948.22 2061.62 1905.42 1895.97 1812.32 1866.98 1821.44 1918.44 1892.99 1829.33 1810.68 1710.81 1652.64 1574.98 1357.94 1147.32 999.315 883.972 733.011 419.528 278.414 88.2683 -121.242 -196.1 -373.077 -486.469 -649.252 -659.733 
772.056 901.354 1021.42 1276.3 1380.03 1473.97 1617.85 1728.94 1891.54 1911.48 1943.18 1882.16 1925.05 1908.6 1941.87 2064.21 1947.28 1910.67 1829.8 1761.26 1725.08 1568.67 1378.26 1211.19 1026.16 848.197 673.48 464.15 330.599 79.1728 -58.2508 -187.593 -327.755 -464.093 -515.118 
539.937 754.647 811.938 959.883 1124.38 1367.02 1489.21 1662.08 1816.17 1836.25 1731.78 1799.51 1899.7 1908 1892.5 1912.24 1892.99 1867.34 1870.7 1864.65 1806.6 1760.44 1629.94 1473.02 1275.66 1103.2 844.675 633.696 565.691 450.695 225.101 99.823 -61.7979 -222.004 -272.647 
367.134 532.976 647.555 728.93 964.131 1179.84 1410.33 1537.01 1713.28 1668.2 1686.87 1777.46 1785.68 1921.74 1909.2 1848.83 1929.91 1879.99 1828.84 1811.69 1735.19 1708.82 1658.37 1549.26 1452.29 1317.4 1118.89 925.962 870.433 688.897 505.795 289.684 182.193 60.1481 -62.318 
154.452 303.229 499.421 542.407 719.296 975.893 1092.35 1407.32 1507.43 1657.41 1692.54 1746.61 1749.56 1756.52 1802.61 1798.66 1730.28 1784.47 1767.2 1748.2 1653.48 1625.07 1589.79 1477.07 1415.92 1324.95 1259.23 1173.65 1065.48 938.467 725.265 526.578 379.057 232.527 128.099 
98.2041 113.805 285.276 304.797 434.124 625.51 1009.93 1207.99 1317.02 1471.31 1594.23 1647.13 1607.03 1644.05 1612.78 1674.62 1708.51 1701.91 1734.74 1701.4 1643.19 1612.76 1458.96 1385.07 1323 1210.6 1205.61 1158.22 1134.84 1046.01 926.521 757.982 485.954 404.939 315.942 
-153.189 -176.846 74.9131 83.6772 297.856 490.331 728.71 964.747 1191.69 1247.68 1358.32 1384.5 1429.68 1524.5 1469.16 1482.74 1512.15 1621.13 1568.44 1417.69 1397.98 1412.97 1281.79 1243.07 1276.83 1231.76 1188.95 1126.45 1102.63 1033.15 937.438 766.057 669.879 570.408 471.022 
-284.867 -276.196 -154.592 -85.5525 106.49 293.46 510.512 794.404 1109.2 1076.91 1261.51 1131.64 1224.95 1266.96 1285.56 1255.25 1227.88 1282.04 1424.22 1294.63 1171.98 1168.41 1026.47 1093.24 1063.44 1033.9 1145.02 1087.83 1020.47 1003.02 915.845 828.003 607.373 482.826 438.631 
-517.767 -467.583 -365.895 -152.901 19.5614 241.51 508.106 729.5 933.098 933.699 919.131 1051.83 878.072 1046.73 1094.68 1070.95 872.46 947.702 1127.66 901.869 845.256 912.082 890.978 796.202 812.282 823.997 852.803 924.439 776.211 752.384 823.632 740.788 601.465 486.025 381.018 
