#Passos_total= 159000
#Episodio= 4691
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Beta= -100
#Exploraçao= 0.15

#x = [450 465 480 495 510 525 540 555 570 585 600 615 630 645 660 675 690 705 720 735 750 765 780 795 810 825 840 855 870 885 900 915 930 945 960 ];
#y = [15 17 19 21 23 25 27 29 31 33 35 37 39 ];
#z = [
127.106 167.8 185.581 184.271 177.128 229.664 178.913 166.459 166.294 193.157 145.306 203.452 159.635 99.6774 118.668 94.2138 161.215 115.237 114.242 66.4709 64.1925 59.7837 -33.9891 -145.791 -321.928 -436.719 -580.894 -608.581 -624.912 -678.592 -722.725 -746.558 -776.645 -767.959 -776.648 
110.366 179.541 212.491 230.953 243.388 250.868 235.701 217.22 246.14 251.456 228.724 246.822 140.08 147.112 207.673 126.289 200.13 123.233 160.999 145.565 115.076 52.6666 -9.17756 -159.006 -275.858 -392.308 -483.843 -607.46 -644.413 -681.815 -691.776 -741.13 -750.01 -777.933 -757.047 
79.9582 128.119 141.164 167.311 224.563 263.117 247.316 273.961 275.96 279.844 269.695 259.589 188.804 223.833 242.126 234.203 223 167.61 168.493 192.099 153.891 70.4288 46.8626 -35.0639 -125.296 -254.281 -389.412 -484.414 -584.97 -647.832 -672.465 -696.895 -711.522 -751.056 -728.775 
61.7881 115.102 190.822 217.323 255.491 274.636 281.443 288.19 292.93 298.794 293.016 291.572 278.471 271.62 266.673 254.381 244.061 211.345 198.84 207.903 137.1 99.6786 11.38 13.2791 -94.6457 -129.954 -314.296 -363.987 -472.401 -509.494 -616.213 -642.857 -684.244 -707.003 -704.203 
72.2228 151.724 191.513 196.72 260.085 274.665 278.858 283.371 303.406 312.467 307.604 303.465 295.976 289.498 280.88 275.414 260.686 220.199 222.279 221.573 211.897 184.314 133.932 57.602 -10.8409 -18.5901 -174.384 -268.358 -361.241 -364.483 -542.141 -574.932 -648.527 -649.707 -609.422 
38.7 66.0142 139.167 221.66 240.455 252.784 261.298 280.818 292.731 292.685 288.004 291.244 277.378 272.167 267.616 271.882 266.3 255.098 224.947 226.676 201.871 175.702 125.713 76.5982 25.5629 26.0071 -48.5804 -118.199 -196.729 -270.499 -352.941 -472.149 -518.109 -564.995 -512.516 
-83.7721 -48.0941 59.1402 151.884 203.706 263.838 271.887 279.721 285.509 279.019 268.584 264.86 269.48 259.927 257.361 254.448 234.835 248.917 243.691 235.143 207.182 201.075 200.717 185.466 146.586 77.7995 -0.33063 -31.178 -98.6186 -193.057 -239.688 -337.976 -385.189 -476.564 -438.516 
-149.98 -186.514 -45.6119 54.1861 194.057 239.58 230.8 243.331 225.591 261.586 211.698 252.914 260.073 256.057 246.146 188.733 168.08 234.43 217.105 228.891 218.45 212.39 204.788 175.992 124.833 95.2217 83.844 25.52 -22.702 -103.286 -187.071 -269.614 -352.235 -403.772 -341.63 
-266.846 -216.097 -98.4976 19.4906 85.6858 137.108 180.769 213.817 213.183 247.163 204.474 163.983 227.251 232.613 240.323 209.984 137.583 199.577 172.326 205.657 178.966 182.827 192.644 176.05 132.371 115.15 53.8701 -17.9256 -4.00854 -42.4929 -109.002 -193.249 -252.773 -309.064 -254.294 
-298.55 -270.527 -208.226 -133.871 65.9592 111.263 150.565 210.312 216.44 188.747 152.603 167.642 213.263 190.618 205.598 161.568 146.618 155.867 143.725 118.934 134.035 113.605 161.483 100.151 104.786 87.5399 106.672 64.8363 34.5034 -31.7896 -25.9024 -54.6974 -161.811 -228.594 -194.106 
-366.109 -331.801 -263.797 -168.39 -79.8302 45.4926 121.926 82.2995 147.359 146.316 75.2053 105.574 148.803 92.0735 163.775 61.1282 99.7966 78.6978 28.454 83.5885 73.9335 -10.8338 14.6186 -10.2448 38.6344 17.3448 85.6964 31.7225 18.694 -44.3065 -32.9053 -76.4153 -112.541 -184.448 -162.574 
-402.374 -361.151 -306.28 -255.989 -151.349 -7.38916 13.4141 65.3649 82.5353 146.276 36.7105 17.8291 35.8035 20.5965 90.219 -38.6847 35.2552 -11.7252 -25.6378 -78.8938 -93.2785 -80.8226 -108.785 -73.2541 -47.9551 -76.4442 -39.0143 -25.9201 -42.6989 -59.6957 -119.46 -121.064 -45.9618 -106.347 -65.008 
-359.132 -362.839 -332.176 -312.754 -176.261 -85.4277 -35.3524 38.4115 64.0934 100.502 5.14744 -30.0277 -17.1403 -18.8738 43.3435 -38.2446 -101.038 -124.621 -133.239 -137.942 -148.002 -154.065 -163.217 -161.377 -131.802 -119.794 -176.27 -82.578 -85.6488 6.36385 -101.325 -158.016 -161.408 -98.0693 47.3002 
