#Passos_total= 159000
#Episodio= 4691
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Exploraçao= 0.15

#p2_value p1_value Qvalue2p 
15 450  127.106
15 465  167.8
15 480  185.581
15 495  184.271
15 510  177.128
15 525  229.664
15 540  178.913
15 555  166.459
15 570  166.294
15 585  193.157
15 600  145.306
15 615  203.452
15 630  159.635
15 645  99.6774
15 660  118.668
15 675  94.2138
15 690  161.215
15 705  115.237
15 720  114.242
15 735  66.4709
15 750  64.1925
15 765  59.7837
15 780  -33.9891
15 795  -145.791
15 810  -321.928
15 825  -436.719
15 840  -580.894
15 855  -608.581
15 870  -624.912
15 885  -678.592
15 900  -722.725
15 915  -746.558
15 930  -776.645
15 945  -767.959
15 960  -776.648
17 450  110.366
17 465  179.541
17 480  212.491
17 495  230.953
17 510  243.388
17 525  250.868
17 540  235.701
17 555  217.22
17 570  246.14
17 585  251.456
17 600  228.724
17 615  246.822
17 630  140.08
17 645  147.112
17 660  207.673
17 675  126.289
17 690  200.13
17 705  123.233
17 720  160.999
17 735  145.565
17 750  115.076
17 765  52.6666
17 780  -9.17756
17 795  -159.006
17 810  -275.858
17 825  -392.308
17 840  -483.843
17 855  -607.46
17 870  -644.413
17 885  -681.815
17 900  -691.776
17 915  -741.13
17 930  -750.01
17 945  -777.933
17 960  -757.047
19 450  79.9582
19 465  128.119
19 480  141.164
19 495  167.311
19 510  224.563
19 525  263.117
19 540  247.316
19 555  273.961
19 570  275.96
19 585  279.844
19 600  269.695
19 615  259.589
19 630  188.804
19 645  223.833
19 660  242.126
19 675  234.203
19 690  223
19 705  167.61
19 720  168.493
19 735  192.099
19 750  153.891
19 765  70.4288
19 780  46.8626
19 795  -35.0639
19 810  -125.296
19 825  -254.281
19 840  -389.412
19 855  -484.414
19 870  -584.97
19 885  -647.832
19 900  -672.465
19 915  -696.895
19 930  -711.522
19 945  -751.056
19 960  -728.775
21 450  61.7881
21 465  115.102
21 480  190.822
21 495  217.323
21 510  255.491
21 525  274.636
21 540  281.443
21 555  288.19
21 570  292.93
21 585  298.794
21 600  293.016
21 615  291.572
21 630  278.471
21 645  271.62
21 660  266.673
21 675  254.381
21 690  244.061
21 705  211.345
21 720  198.84
21 735  207.903
21 750  137.1
21 765  99.6786
21 780  11.38
21 795  13.2791
21 810  -94.6457
21 825  -129.954
21 840  -314.296
21 855  -363.987
21 870  -472.401
21 885  -509.494
21 900  -616.213
21 915  -642.857
21 930  -684.244
21 945  -707.003
21 960  -704.203
23 450  72.2228
23 465  151.724
23 480  191.513
23 495  196.72
23 510  260.085
23 525  274.665
23 540  278.858
23 555  283.371
23 570  303.406
23 585  312.467
23 600  307.604
23 615  303.465
23 630  295.976
23 645  289.498
23 660  280.88
23 675  275.414
23 690  260.686
23 705  220.199
23 720  222.279
23 735  221.573
23 750  211.897
23 765  184.314
23 780  133.932
23 795  57.602
23 810  -10.8409
23 825  -18.5901
23 840  -174.384
23 855  -268.358
23 870  -361.241
23 885  -364.483
23 900  -542.141
23 915  -574.932
23 930  -648.527
23 945  -649.707
23 960  -609.422
25 450  38.7
25 465  66.0142
25 480  139.167
25 495  221.66
25 510  240.455
25 525  252.784
25 540  261.298
25 555  280.818
25 570  292.731
25 585  292.685
25 600  288.004
25 615  291.244
25 630  277.378
25 645  272.167
25 660  267.616
25 675  271.882
25 690  266.3
25 705  255.098
25 720  224.947
25 735  226.676
25 750  201.871
25 765  175.702
25 780  125.713
25 795  76.5982
25 810  25.5629
25 825  26.0071
25 840  -48.5804
25 855  -118.199
25 870  -196.729
25 885  -270.499
25 900  -352.941
25 915  -472.149
25 930  -518.109
25 945  -564.995
25 960  -512.516
27 450  -83.7721
27 465  -48.0941
27 480  59.1402
27 495  151.884
27 510  203.706
27 525  263.838
27 540  271.887
27 555  279.721
27 570  285.509
27 585  279.019
27 600  268.584
27 615  264.86
27 630  269.48
27 645  259.927
27 660  257.361
27 675  254.448
27 690  234.835
27 705  248.917
27 720  243.691
27 735  235.143
27 750  207.182
27 765  201.075
27 780  200.717
27 795  185.466
27 810  146.586
27 825  77.7995
27 840  -0.33063
27 855  -31.178
27 870  -98.6186
27 885  -193.057
27 900  -239.688
27 915  -337.976
27 930  -385.189
27 945  -476.564
27 960  -438.516
29 450  -149.98
29 465  -186.514
29 480  -45.6119
29 495  54.1861
29 510  194.057
29 525  239.58
29 540  230.8
29 555  243.331
29 570  225.591
29 585  261.586
29 600  211.698
29 615  252.914
29 630  260.073
29 645  256.057
29 660  246.146
29 675  188.733
29 690  168.08
29 705  234.43
29 720  217.105
29 735  228.891
29 750  218.45
29 765  212.39
29 780  204.788
29 795  175.992
29 810  124.833
29 825  95.2217
29 840  83.844
29 855  25.52
29 870  -22.702
29 885  -103.286
29 900  -187.071
29 915  -269.614
29 930  -352.235
29 945  -403.772
29 960  -341.63
31 450  -266.846
31 465  -216.097
31 480  -98.4976
31 495  19.4906
31 510  85.6858
31 525  137.108
31 540  180.769
31 555  213.817
31 570  213.183
31 585  247.163
31 600  204.474
31 615  163.983
31 630  227.251
31 645  232.613
31 660  240.323
31 675  209.984
31 690  137.583
31 705  199.577
31 720  172.326
31 735  205.657
31 750  178.966
31 765  182.827
31 780  192.644
31 795  176.05
31 810  132.371
31 825  115.15
31 840  53.8701
31 855  -17.9256
31 870  -4.00854
31 885  -42.4929
31 900  -109.002
31 915  -193.249
31 930  -252.773
31 945  -309.064
31 960  -254.294
33 450  -298.55
33 465  -270.527
33 480  -208.226
33 495  -133.871
33 510  65.9592
33 525  111.263
33 540  150.565
33 555  210.312
33 570  216.44
33 585  188.747
33 600  152.603
33 615  167.642
33 630  213.263
33 645  190.618
33 660  205.598
33 675  161.568
33 690  146.618
33 705  155.867
33 720  143.725
33 735  118.934
33 750  134.035
33 765  113.605
33 780  161.483
33 795  100.151
33 810  104.786
33 825  87.5399
33 840  106.672
33 855  64.8363
33 870  34.5034
33 885  -31.7896
33 900  -25.9024
33 915  -54.6974
33 930  -161.811
33 945  -228.594
33 960  -194.106
35 450  -366.109
35 465  -331.801
35 480  -263.797
35 495  -168.39
35 510  -79.8302
35 525  45.4926
35 540  121.926
35 555  82.2995
35 570  147.359
