#Passos_total= 540500
#Episodio= 14137
#Negative_reward= -200
#Num_de_passos_por_passo= 4
#Num_max_passos_por_episodio= 30
#Lambida= 0.3
#Alpha= 0.1
#Gamma= 0.9
#Exploraçao= 0.15

#p2_value p1_value Qvalue2p 
15 450  797.823
15 465  1102.46
15 480  1205.84
15 495  1186.02
15 510  1339.25
15 525  1399.84
15 540  1537.15
15 555  1480.08
15 570  1473.48
15 585  1487.05
15 600  1476.26
15 615  1493.85
15 630  1329.47
15 645  1434.72
15 660  1348.03
15 675  1200.97
15 690  1213.04
15 705  1096.93
15 720  1083.03
15 735  818.611
15 750  686.991
15 765  434.1
15 780  208.295
15 795  33.8735
15 810  -154.449
15 825  -267.267
15 840  -402.239
15 855  -516.093
15 870  -639.987
15 885  -809.018
15 900  -940.003
15 915  -1014.28
15 930  -1072.82
15 945  -1143.85
15 960  -1122.55
17 450  1009.01
17 465  1169.73
17 480  1285.87
17 495  1342.17
17 510  1413.17
17 525  1455.62
17 540  1539.07
17 555  1561.59
17 570  1504.79
17 585  1589.72
17 600  1563.69
17 615  1523.87
17 630  1587.67
17 645  1554.6
17 660  1510.18
17 675  1442.75
17 690  1386.44
17 705  1238.93
17 720  1241.56
17 735  1005.5
17 750  904.198
17 765  656.193
17 780  485.459
17 795  271.573
17 810  50.8257
17 825  -112.975
17 840  -330.324
17 855  -453.375
17 870  -549.311
17 885  -745.798
17 900  -838.72
17 915  -931.936
17 930  -1012.67
17 945  -1038.63
17 960  -1067.03
19 450  1040.78
19 465  1132.73
19 480  1324.88
19 495  1454.26
19 510  1504.2
19 525  1546.98
19 540  1580.66
19 555  1514.88
19 570  1579.17
19 585  1578.58
19 600  1616.94
19 615  1605.2
19 630  1609.69
19 645  1574.05
19 660  1573.6
19 675  1531.23
19 690  1483.53
19 705  1417.38
19 720  1388.9
19 735  1291.3
19 750  1115.98
19 765  927.938
19 780  661.253
19 795  532.142
19 810  216.794
19 825  33.4284
19 840  -112.697
19 855  -270.292
19 870  -384.736
19 885  -556.495
19 900  -708.003
19 915  -803.116
19 930  -878.352
19 945  -882.475
19 960  -954.405
21 450  1007.43
21 465  1095.07
21 480  1254.79
21 495  1325.39
21 510  1410.4
21 525  1531.63
21 540  1597.97
21 555  1643.3
21 570  1597.54
21 585  1615.83
21 600  1603.17
21 615  1581.1
21 630  1629.32
21 645  1644.66
21 660  1932.78
21 675  1625.77
21 690  1555.64
21 705  1543.19
21 720  1503.18
21 735  1414.65
21 750  1294.82
21 765  1149.19
21 780  948.957
21 795  808.576
21 810  514.51
21 825  208.809
21 840  153.734
21 855  -85.8473
21 870  -227.078
21 885  -435.208
21 900  -504.751
21 915  -634.261
21 930  -736.084
21 945  -772.148
21 960  -825.957
23 450  853.884
23 465  1105.46
23 480  1251.55
23 495  1348.88
23 510  1488.15
23 525  1554.55
23 540  1625.82
23 555  1761.95
23 570  1631.85
23 585  1593.56
23 600  1595.3
23 615  1619.69
23 630  1634.08
23 645  1772.54
23 660  1655.98
23 675  1623.73
23 690  1630.57
23 705  1624.73
23 720  1586.51
23 735  1530.78
23 750  1406.47
23 765  1282.47
23 780  1147.09
23 795  987.375
23 810  803.3
